Protocol timestamp, Sensor Distance0, Sensor Distance2
     18.456500,    0.02997, -11.79481
     18.457000,   -0.01168, -11.74422
     18.457500,   -0.05604, -11.69440
     18.458000,   -0.10275, -11.63135
     18.458500,   -0.15179, -11.57764
     18.459000,   -0.20316, -11.51148
     18.459500,   -0.25726, -11.45076
     18.460000,   -0.31330, -11.38460
     18.460500,   -0.37207, -11.31999
     18.461000,   -0.43317, -11.25461
     18.461500,   -0.49661, -11.18300
     18.462000,   -0.56239, -11.11450
     18.462500,   -0.63049, -11.03822
     18.463000,   -0.70055, -10.96816
     18.463500,   -0.77333, -10.89266
     18.464000,   -0.84805, -10.82260
     18.464500,   -0.92550, -10.74632
     18.465000,   -1.00451, -10.67315
     18.465500,   -1.08624, -10.59765
     18.466000,   -1.16953, -10.52137
     18.466500,   -1.25515, -10.44820
     18.467000,   -1.34272, -10.36958
     18.467500,   -1.43262, -10.29486
     18.468000,   -1.52408, -10.21468
     18.468500,   -1.61788, -10.13762
     18.469000,   -1.71362, -10.06212
     18.469500,   -1.81092,  -9.98506
     18.470000,   -1.91055,  -9.91033
     18.470500,   -2.01174,  -9.83249
     18.471000,   -2.11488,  -9.75621
     18.471500,   -2.21996,  -9.67915
     18.472000,   -2.32660,  -9.59976
     18.472500,   -2.43558,  -9.52347
     18.473000,   -2.54611,  -9.44408
     18.473500,   -2.65820,  -9.36624
     18.474000,   -2.77223,  -9.28918
     18.474500,   -2.88743,  -9.20978
     18.475000,   -3.00458,  -9.13350
     18.475500,   -3.12328,  -9.05566
     18.476000,   -3.24354,  -8.98094
     18.476500,   -3.36536,  -8.90310
     18.477000,   -3.48835,  -8.82370
     18.477500,   -3.61289,  -8.74509
     18.478000,   -3.73860,  -8.66413
     18.478500,   -3.86548,  -8.58707
     18.479000,   -3.99391,  -8.50534
     18.479500,   -4.12351,  -8.42517
     18.480000,   -4.25428,  -8.34655
     18.480500,   -4.38622,  -8.26248
     18.481000,   -4.51932,  -8.18231
     18.481500,   -4.65359,  -8.10291
     18.482000,   -4.78903,  -8.02196
     18.482500,   -4.92525,  -7.94179
     18.483000,   -5.06225,  -7.86084
     18.483500,   -5.20041,  -7.77988
     18.484000,   -5.33935,  -7.70127
     18.484500,   -5.47946,  -7.62421
     18.485000,   -5.62035,  -7.54481
     18.485500,   -5.76202,  -7.46697
     18.486000,   -5.90408,  -7.38758
     18.486500,   -6.04730,  -7.30974
     18.487000,   -6.19130,  -7.23268
     18.487500,   -6.33569,  -7.15873
     18.488000,   -6.48125,  -7.08089
     18.488500,   -6.62681,  -7.00850
     18.489000,   -6.77353,  -6.93300
     18.489500,   -6.92026,  -6.86139
     18.490000,   -7.06815,  -6.78822
     18.490500,   -7.21605,  -6.71661
     18.491000,   -7.36472,  -6.64110
     18.491500,   -7.51339,  -6.57027
     18.492000,   -7.66245,  -6.49554
     18.492500,   -7.81152,  -6.42627
     18.493000,   -7.96058,  -6.35310
     18.493500,   -8.11003,  -6.28382
     18.494000,   -8.25948,  -6.21221
     18.494500,   -8.40893,  -6.14449
     18.495000,   -8.55877,  -6.07132
     18.495500,   -8.70822,  -6.00438
     18.496000,   -8.85767,  -5.93588
     18.496500,   -9.00712,  -5.86505
     18.497000,   -9.15618,  -5.79266
     18.497500,   -9.30524,  -5.72961
     18.498000,   -9.45430,  -5.65955
     18.498500,   -9.60259,  -5.59962
     18.499000,   -9.75087,  -5.53579
     18.499500,   -9.89876,  -5.47663
     18.500000,  -10.04627,  -5.41281
     18.500500,  -10.19299,  -5.35754
     18.501000,  -10.33933,  -5.29683
     18.501500,  -10.48528,  -5.24312
     18.502000,  -10.63006,  -5.18707
     18.502500,  -10.77445,  -5.13103
     18.503000,  -10.91806,  -5.07888
     18.503500,  -11.06129,  -5.02595
     18.504000,  -11.20334,  -4.97379
     18.504500,  -11.34462,  -4.92164
     18.505000,  -11.48473,  -4.86793
     18.505500,  -11.62406,  -4.81656
     18.506000,  -11.76261,  -4.76519
     18.506500,  -11.90000,  -4.71848
     18.507000,  -12.03661,  -4.66711
     18.507500,  -12.17166,  -4.61651
     18.508000,  -12.30632,  -4.57370
     18.508500,  -12.43942,  -4.52622
     18.509000,  -12.57136,  -4.48185
     18.509500,  -12.70252,  -4.43904
     18.510000,  -12.83173,  -4.39545
     18.510500,  -12.96016,  -4.35186
     18.511000,  -13.08704,  -4.31450
     18.511500,  -13.21236,  -4.27402
     18.512000,  -13.33613,  -4.23433
     18.512500,  -13.45872,  -4.19930
     18.513000,  -13.57976,  -4.16583
     18.513500,  -13.69886,  -4.13236
     18.514000,  -13.81678,  -4.10356
     18.514500,  -13.93315,  -4.07787
     18.515000,  -14.04757,  -4.05063
     18.515500,  -14.16083,  -4.02572
     18.516000,  -14.27214,  -4.00237
     18.516500,  -14.38189,  -3.97824
     18.517000,  -14.48970,  -3.95800
     18.517500,  -14.59595,  -3.93698
     18.518000,  -14.70025,  -3.91908
     18.518500,  -14.80300,  -3.90040
     18.519000,  -14.90341,  -3.88561
     18.519500,  -15.00227,  -3.87160
     18.520000,  -15.09879,  -3.85836
     18.520500,  -15.19336,  -3.84747
     18.521000,  -15.28599,  -3.83813
     18.521500,  -15.37628,  -3.82878
     18.522000,  -15.46463,  -3.82256
     18.522500,  -15.55103,  -3.81867
     18.523000,  -15.63510,  -3.81555
     18.523500,  -15.71683,  -3.81555
     18.524000,  -15.79700,  -3.81555
     18.524500,  -15.87445,  -3.81555
     18.525000,  -15.94995,  -3.81555
     18.525500,  -16.02351,  -3.81711
     18.526000,  -16.09435,  -3.82100
     18.526500,  -16.16323,  -3.82567
     18.527000,  -16.22978,  -3.83190
     18.527500,  -16.29361,  -3.83968
     18.528000,  -16.35549,  -3.84747
     18.528500,  -16.41465,  -3.85759
     18.529000,  -16.47186,  -3.87004
     18.529500,  -16.52635,  -3.88249
     18.530000,  -16.57850,  -3.89728
     18.530500,  -16.62793,  -3.91207
     18.531000,  -16.67541,  -3.92842
     18.531500,  -16.72017,  -3.94554
     18.532000,  -16.76259,  -3.96422
     18.532500,  -16.80268,  -3.98368
     18.533000,  -16.84004,  -4.00626
     18.533500,  -16.87507,  -4.02883
     18.534000,  -16.90776,  -4.05530
     18.534500,  -16.93812,  -4.08176
     18.535000,  -16.96536,  -4.10667
     18.535500,  -16.99066,  -4.13080
     18.536000,  -17.01284,  -4.15960
     18.536500,  -17.03269,  -4.18762
     18.537000,  -17.05021,  -4.22031
     18.537500,  -17.06500,  -4.25534
     18.538000,  -17.07745,  -4.29426
     18.538500,  -17.08718,  -4.33085
     18.539000,  -17.09418,  -4.36665
     18.539500,  -17.09886,  -4.40324
     18.540000,  -17.10080,  -4.44605
     18.540500,  -17.10002,  -4.49119
     18.541000,  -17.09730,  -4.53167
     18.541500,  -17.09185,  -4.57915
     18.542000,  -17.08368,  -4.62975
     18.542500,  -17.07356,  -4.67489
     18.543000,  -17.06071,  -4.72782
     18.543500,  -17.04554,  -4.77453
     18.544000,  -17.02802,  -4.82590
     18.544500,  -17.00778,  -4.87650
     18.545000,  -16.98560,  -4.92709
     18.545500,  -16.96069,  -4.98080
     18.546000,  -16.93384,  -5.03373
     18.546500,  -16.90426,  -5.08666
     18.547000,  -16.87196,  -5.14348
     18.547500,  -16.83771,  -5.19641
     18.548000,  -16.80073,  -5.25324
     18.548500,  -16.76103,  -5.31084
     18.549000,  -16.71900,  -5.36766
     18.549500,  -16.67463,  -5.42448
     18.550000,  -16.62754,  -5.48052
     18.550500,  -16.57811,  -5.53890
     18.551000,  -16.52596,  -5.59183
     18.551500,  -16.47147,  -5.65488
     18.552000,  -16.41465,  -5.70937
     18.552500,  -16.35549,  -5.77631
     18.553000,  -16.29400,  -5.83625
     18.553500,  -16.23017,  -5.90397
     18.554000,  -16.16401,  -5.96780
     18.554500,  -16.09551,  -6.03396
     18.555000,  -16.02468,  -6.09857
     18.555500,  -15.95151,  -6.16628
     18.556000,  -15.87640,  -6.23478
     18.556500,  -15.79934,  -6.30951
     18.557000,  -15.71994,  -6.37956
     18.557500,  -15.63860,  -6.45429
     18.558000,  -15.55531,  -6.52590
     18.558500,  -15.47008,  -6.60063
     18.559000,  -15.38290,  -6.67146
     18.559500,  -15.29377,  -6.74696
     18.560000,  -15.20231,  -6.81702
     18.560500,  -15.10891,  -6.89019
     18.561000,  -15.01355,  -6.96258
     18.561500,  -14.91587,  -7.03886
     18.562000,  -14.81662,  -7.11203
     18.562500,  -14.71504,  -7.18831
     18.563000,  -14.61190,  -7.26615
     18.563500,  -14.50643,  -7.33932
     18.564000,  -14.39940,  -7.41871
     18.564500,  -14.29043,  -7.49344
     18.565000,  -14.17990,  -7.57205
     18.565500,  -14.06781,  -7.64522
     18.566000,  -13.95378,  -7.72228
     18.566500,  -13.83819,  -7.79934
     18.567000,  -13.72143,  -7.87952
     18.567500,  -13.60272,  -7.95891
     18.568000,  -13.48285,  -8.04064
     18.568500,  -13.36142,  -8.12160
     18.569000,  -13.23883,  -8.20255
     18.569500,  -13.11467,  -8.28039
     18.570000,  -12.98897,  -8.35823
     18.570500,  -12.86209,  -8.43762
     18.571000,  -12.73404,  -8.51468
     18.571500,  -12.60483,  -8.59486
     18.572000,  -12.47445,  -8.67347
     18.572500,  -12.34251,  -8.75131
     18.573000,  -12.20980,  -8.83226
     18.573500,  -12.07592,  -8.91010
     18.574000,  -11.94087,  -8.99028
     18.574500,  -11.80504,  -9.07045
     18.575000,  -11.66804,  -9.15063
     18.575500,  -11.52988,  -9.23391
     18.576000,  -11.39093,  -9.31175
     18.576500,  -11.25082,  -9.39348
     18.577000,  -11.10994,  -9.46899
     18.577500,  -10.96788,  -9.54605
     18.578000,  -10.82505,  -9.62077
     18.578500,  -10.68143,  -9.69550
     18.579000,  -10.53704,  -9.77022
     18.579500,  -10.39187,  -9.84339
     18.580000,  -10.24592,  -9.91500
     18.580500,  -10.09959,  -9.99206
     18.581000,   -9.95286, -10.06445
     18.581500,   -9.80575, -10.14151
     18.582000,   -9.65785, -10.21313
     18.582500,   -9.50996, -10.28707
     18.583000,   -9.36168, -10.36180
     18.583500,   -9.21300, -10.43030
     18.584000,   -9.06433, -10.50658
     18.584500,   -8.91527, -10.57508
     18.585000,   -8.76582, -10.65136
     18.585500,   -8.61676, -10.71986
     18.586000,   -8.46731, -10.79225
     18.586500,   -8.31786, -10.85841
     18.587000,   -8.16841, -10.93236
     18.587500,   -8.01896, -11.00397
     18.588000,   -7.86951, -11.08492
     18.588500,   -7.72005, -11.15887
     18.589000,   -7.57060, -11.23204
     18.589500,   -7.42154, -11.30131
     18.590000,   -7.27248, -11.36592
     18.590500,   -7.12381, -11.43052
     18.591000,   -6.97514, -11.49435
     18.591500,   -6.82685, -11.55896
     18.592000,   -6.67935, -11.62512
     18.592500,   -6.53223, -11.68895
     18.593000,   -6.38551, -11.74422
     18.593500,   -6.23956, -11.81583
     18.594000,   -6.09439, -11.87965
     18.594500,   -5.94961, -11.93959
     18.595000,   -5.80561, -11.98707
     18.595500,   -5.66239, -12.02833
     18.596000,   -5.51994, -12.07036
     18.596500,   -5.37827, -12.11006
     18.597000,   -5.23777, -12.15598
     18.597500,   -5.09766, -12.20191
     18.598000,   -4.95872, -12.24861
     18.598500,   -4.82056, -12.29454
     18.599000,   -4.68317, -12.33190
     18.599500,   -4.54696, -12.37627
     18.600000,   -4.41190, -12.41596
     18.600500,   -4.27802, -12.45255
     18.601000,   -4.14531, -12.49069
     18.601500,   -4.01376, -12.53117
     18.602000,   -3.88377, -12.56931
     18.602500,   -3.75456, -12.60823
     18.603000,   -3.62729, -12.64637
     18.603500,   -3.50119, -12.68607
     18.604000,   -3.37626, -12.72031
     18.604500,   -3.25327, -12.75378
     18.605000,   -3.13185, -12.79115
     18.605500,   -3.01158, -12.82540
     18.606000,   -2.89327, -12.85575
     18.606500,   -2.77651, -12.88455
     18.607000,   -2.66131, -12.91413
     18.607500,   -2.54805, -12.94527
     18.608000,   -2.43674, -12.97096
     18.608500,   -2.32699, -12.99275
     18.609000,   -2.21918, -13.01221
     18.609500,   -2.11332, -13.03167
     18.610000,   -2.00941, -13.05035
     18.610500,   -1.90744, -13.06981
     18.611000,   -1.80742, -13.08694
     18.611500,   -1.70934, -13.10328
     18.612000,   -1.61321, -13.11651
     18.612500,   -1.51902, -13.12819
     18.613000,   -1.42679, -13.13753
     18.613500,   -1.33649, -13.14531
     18.614000,   -1.24815, -13.15232
     18.614500,   -1.16213, -13.15855
     18.615000,   -1.07807, -13.15855
     18.615500,   -0.99595, -13.15855
     18.616000,   -0.91616, -13.15855
     18.616500,   -0.83871, -13.15855
     18.617000,   -0.76321, -13.15699
     18.617500,   -0.69004, -13.15465
     18.618000,   -0.61921, -13.15232
     18.618500,   -0.55071, -13.14921
     18.619000,   -0.48455, -13.14454
     18.619500,   -0.42072, -13.13753
     18.620000,   -0.35923, -13.12897
     18.620500,   -0.30007, -13.11807
     18.621000,   -0.24364, -13.10717
     18.621500,   -0.18915, -13.09550
     18.622000,   -0.13739, -13.08460
     18.622500,   -0.08796, -13.07215
     18.623000,   -0.04087, -13.05658
     18.623500,    0.00389, -13.03868
     18.624000,    0.04592, -13.01922
     18.624500,    0.08562, -12.99664
     18.625000,    0.12260, -12.97173
     18.625500,    0.15723, -12.94527
     18.626000,    0.18954, -12.91725
     18.626500,    0.21912, -12.88845
     18.627000,    0.24636, -12.85965
     18.627500,    0.27088, -12.82929
     18.628000,    0.29306, -12.79737
     18.628500,    0.31213, -12.76702
     18.629000,    0.32926, -12.73900
     18.629500,    0.34327, -12.70864
     18.630000,    0.35495, -12.66894
     18.630500,    0.36390, -12.62769
     18.631000,    0.37051, -12.59032
     18.631500,    0.37440, -12.54829
     18.632000,    0.37557, -12.50548
     18.632500,    0.37402, -12.46345
     18.633000,    0.37051, -12.41441
     18.633500,    0.36390, -12.36770
     18.634000,    0.35495, -12.32334
     18.634500,    0.34366, -12.27118
     18.635000,    0.32965, -12.22292
     18.635500,    0.31330, -12.17233
     18.636000,    0.29423, -12.12718
     18.636500,    0.27321, -12.08126
     18.637000,    0.24947, -12.04156
     18.637500,    0.22301, -11.99875
     18.638000,    0.19460, -11.95438
     18.638500,    0.16346, -11.91001
     18.639000,    0.12999, -11.86331
     18.639500,    0.09457, -11.81816
     18.640000,    0.05643, -11.76679
     18.640500,    0.01596, -11.72242
     18.641000,   -0.02685, -11.66560
     18.641500,   -0.07239, -11.61189
     18.642000,   -0.11987, -11.55740
     18.642500,   -0.16969, -11.49124
     18.643000,   -0.22223, -11.43364
     18.643500,   -0.27711, -11.36125
     18.644000,   -0.33432, -11.30131
     18.644500,   -0.39386, -11.23048
     18.645000,   -0.45575, -11.16432
     18.645500,   -0.51996, -11.09348
     18.646000,   -0.58652, -11.01720
     18.646500,   -0.65540, -10.94715
     18.647000,   -0.72663, -10.87164
     18.647500,   -0.80018, -10.80237
     18.648000,   -0.87569, -10.72686
     18.648500,   -0.95353, -10.65525
     18.649000,   -1.03370, -10.57975
     18.649500,   -1.11582, -10.50580
     18.650000,   -1.20027, -10.43107
     18.650500,   -1.28668, -10.35401
     18.651000,   -1.37502, -10.27773
     18.651500,   -1.46571, -10.19911
     18.652000,   -1.55833, -10.12050
     18.652500,   -1.65252, -10.04422
     18.653000,   -1.74904,  -9.96560
     18.653500,   -1.84750,  -9.88932
     18.654000,   -1.94753,  -9.81303
     18.654500,   -2.04989,  -9.73442
     18.655000,   -2.15380,  -9.65736
     18.655500,   -2.25966,  -9.57796
     18.656000,   -2.36747,  -9.50168
     18.656500,   -2.47683,  -9.42384
     18.657000,   -2.58814,  -9.34522
     18.657500,   -2.70101,  -9.26738
     18.658000,   -2.81582,  -9.18643
     18.658500,   -2.93219,  -9.10859
     18.659000,   -3.04973,  -9.03231
     18.659500,   -3.16921,  -8.95603
     18.660000,   -3.29025,  -8.88130
     18.660500,   -3.41245,  -8.79957
     18.661000,   -3.53583,  -8.72329
     18.661500,   -3.66115,  -8.64234
     18.662000,   -3.78725,  -8.56528
     18.662500,   -3.91490,  -8.48510
     18.663000,   -4.04373,  -8.40415
     18.663500,   -4.17411,  -8.32398
     18.664000,   -4.30527,  -8.24069
     18.664500,   -4.43759,  -8.16129
     18.665000,   -4.57147,  -8.08034
     18.665500,   -4.70614,  -7.99705
     18.666000,   -4.84158,  -7.91532
     18.666500,   -4.97857,  -7.83359
     18.667000,   -5.11596,  -7.75420
     18.667500,   -5.25451,  -7.67402
     18.668000,   -5.39384,  -7.59774
     18.668500,   -5.53434,  -7.51679
     18.669000,   -5.67562,  -7.43895
     18.669500,   -5.81728,  -7.36033
     18.670000,   -5.96012,  -7.28327
     18.670500,   -6.10373,  -7.20388
     18.671000,   -6.24773,  -7.13226
     18.671500,   -6.39290,  -7.05209
     18.672000,   -6.53846,  -6.97970
     18.672500,   -6.68441,  -6.90653
     18.673000,   -6.83152,  -6.83492
     18.673500,   -6.97903,  -6.76097
     18.674000,   -7.12692,  -6.68858
     18.674500,   -7.27521,  -6.61464
     18.675000,   -7.42388,  -6.54302
     18.675500,   -7.57294,  -6.46908
     18.676000,   -7.72200,  -6.39902
     18.676500,   -7.87145,  -6.32741
     18.677000,   -8.02090,  -6.25813
     18.677500,   -8.17035,  -6.18497
     18.678000,   -8.32019,  -6.11725
     18.678500,   -8.46964,  -6.04563
     18.679000,   -8.61948,  -5.97869
     18.679500,   -8.76893,  -5.90786
     18.680000,   -8.91838,  -5.84014
     18.680500,   -9.06783,  -5.76619
     18.681000,   -9.21728,  -5.70237
     18.681500,   -9.36635,  -5.63387
     18.682000,   -9.51502,  -5.56926
     18.682500,   -9.66369,  -5.50855
     18.683000,   -9.81197,  -5.44628
     18.683500,   -9.95948,  -5.38712
     18.684000,  -10.10698,  -5.32796
     18.684500,  -10.25371,  -5.26802
     18.685000,  -10.39966,  -5.21432
     18.685500,  -10.54522,  -5.15516
     18.686000,  -10.69000,  -5.10223
     18.686500,  -10.83439,  -5.04852
     18.687000,  -10.97761,  -4.99325
     18.687500,  -11.12044,  -4.94110
     18.688000,  -11.26211,  -4.88661
     18.688500,  -11.40339,  -4.83291
     18.689000,  -11.54311,  -4.77998
     18.689500,  -11.68205,  -4.73094
     18.690000,  -11.82022,  -4.68423
     18.690500,  -11.95721,  -4.63442
     18.691000,  -12.09343,  -4.58849
     18.691500,  -12.22848,  -4.53945
     18.692000,  -12.36236,  -4.49197
     18.692500,  -12.49547,  -4.44683
     18.693000,  -12.62701,  -4.40246
     18.693500,  -12.75739,  -4.35731
     18.694000,  -12.88622,  -4.31917
     18.694500,  -13.01387,  -4.27869
     18.695000,  -13.14036,  -4.23744
     18.695500,  -13.26529,  -4.20163
     18.696000,  -13.38867,  -4.16738
     18.696500,  -13.51049,  -4.13080
     18.697000,  -13.63075,  -4.09655
     18.697500,  -13.74945,  -4.06541
     18.698000,  -13.86660,  -4.03584
     18.698500,  -13.98219,  -4.00937
     18.699000,  -14.09622,  -3.98368
     18.699500,  -14.20831,  -3.95955
     18.700000,  -14.31923,  -3.93698
     18.700500,  -14.42821,  -3.91519
     18.701000,  -14.53523,  -3.89573
     18.701500,  -14.64071,  -3.87938
     18.702000,  -14.74423,  -3.86226
     18.702500,  -14.84581,  -3.84669
     18.703000,  -14.94583,  -3.83190
     18.703500,  -15.04352,  -3.81711
     18.704000,  -15.13926,  -3.80543
     18.704500,  -15.23306,  -3.79609
     18.705000,  -15.32491,  -3.78831
     18.705500,  -15.41442,  -3.78286
     18.706000,  -15.50160,  -3.77663
     18.706500,  -15.58684,  -3.77041
     18.707000,  -15.67012,  -3.76729
     18.707500,  -15.75108,  -3.76729
     18.708000,  -15.83008,  -3.76729
     18.708500,  -15.90675,  -3.76729
     18.709000,  -15.98148,  -3.76729
     18.709500,  -16.05348,  -3.76729
     18.710000,  -16.12353,  -3.77118
     18.710500,  -16.19125,  -3.77741
     18.711000,  -16.25703,  -3.78520
     18.711500,  -16.32008,  -3.79454
     18.712000,  -16.38040,  -3.80465
     18.712500,  -16.43878,  -3.81633
     18.713000,  -16.49483,  -3.82956
     18.713500,  -16.54815,  -3.84280
     18.714000,  -16.59913,  -3.85914
     18.714500,  -16.64778,  -3.87471
     18.715000,  -16.69409,  -3.89183
     18.715500,  -16.73807,  -3.91129
     18.716000,  -16.77933,  -3.93153
     18.716500,  -16.81825,  -3.95566
     18.717000,  -16.85483,  -3.97824
     18.717500,  -16.88908,  -4.00470
     18.718000,  -16.92060,  -4.03194
     18.718500,  -16.94979,  -4.06074
     18.719000,  -16.97626,  -4.08643
     18.719500,  -17.00000,  -4.11212
     18.720000,  -17.02141,  -4.14170
     18.720500,  -17.04009,  -4.17517
     18.721000,  -17.05643,  -4.20942
     18.721500,  -17.07044,  -4.24522
     18.722000,  -17.08134,  -4.28336
     18.722500,  -17.09029,  -4.32073
     18.723000,  -17.09613,  -4.35809
     18.723500,  -17.09963,  -4.39389
     18.724000,  -17.10080,  -4.43437
     18.724500,  -17.09924,  -4.48185
     18.725000,  -17.09535,  -4.52233
     18.725500,  -17.08874,  -4.57059
     18.726000,  -17.08017,  -4.62274
     18.726500,  -17.06889,  -4.66944
     18.727000,  -17.05488,  -4.72393
     18.727500,  -17.03892,  -4.77141
     18.728000,  -17.02063,  -4.82357
     18.728500,  -16.99961,  -4.87338
     18.729000,  -16.97626,  -4.92476
     18.729500,  -16.95057,  -4.97924
     18.730000,  -16.92255,  -5.03451
     18.730500,  -16.89219,  -5.08744
     18.731000,  -16.85911,  -5.14504
     18.731500,  -16.82370,  -5.19953
     18.732000,  -16.78594,  -5.25713
     18.732500,  -16.74547,  -5.31395
     18.733000,  -16.70266,  -5.37155
     18.733500,  -16.65712,  -5.42993
     18.734000,  -16.60925,  -5.48597
     18.734500,  -16.55904,  -5.54669
     18.735000,  -16.50611,  -5.60040
     18.735500,  -16.45085,  -5.66422
     18.736000,  -16.39325,  -5.72105
     18.736500,  -16.33292,  -5.78877
     18.737000,  -16.27065,  -5.84948
     18.737500,  -16.20565,  -5.91720
     18.738000,  -16.13871,  -5.98259
     18.738500,  -16.06944,  -6.04797
     18.739000,  -15.99783,  -6.11569
     18.739500,  -15.92388,  -6.18341
     18.740000,  -15.84799,  -6.25502
     18.740500,  -15.77015,  -6.32663
     18.741000,  -15.68997,  -6.39980
     18.741500,  -15.60785,  -6.47453
     18.742000,  -15.52418,  -6.54925
     18.742500,  -15.43816,  -6.62320
     18.743000,  -15.35021,  -6.69715
     18.743500,  -15.25991,  -6.76798
     18.744000,  -15.16806,  -6.84270
     18.744500,  -15.07388,  -6.91509
     18.745000,  -14.97775,  -6.98904
     18.745500,  -14.87928,  -7.06377
     18.746000,  -14.77926,  -7.14238
     18.746500,  -14.67690,  -7.21555
     18.747000,  -14.57299,  -7.29573
     18.747500,  -14.46712,  -7.36889
     18.748000,  -14.35932,  -7.44829
     18.748500,  -14.24957,  -7.52535
     18.749000,  -14.13826,  -7.59930
     18.749500,  -14.02539,  -7.67402
     18.750000,  -13.91058,  -7.75342
     18.750500,  -13.79460,  -7.83048
     18.751000,  -13.67706,  -7.91221
     18.751500,  -13.55797,  -7.99394
     18.752000,  -13.43732,  -8.07567
     18.752500,  -13.31550,  -8.15896
     18.753000,  -13.19212,  -8.23758
     18.753500,  -13.06719,  -8.31775
     18.754000,  -12.94109,  -8.39792
     18.754500,  -12.81383,  -8.47654
     18.755000,  -12.68500,  -8.55672
     18.755500,  -12.55501,  -8.63533
     18.756000,  -12.42424,  -8.71551
     18.756500,  -12.29192,  -8.79646
     18.757000,  -12.15842,  -8.87585
     18.757500,  -12.02415,  -8.95603
     18.758000,  -11.88871,  -9.03542
     18.758500,  -11.75211,  -9.11715
     18.759000,  -11.61433,  -9.19811
     18.759500,  -11.47578,  -9.28139
     18.760000,  -11.33645,  -9.36390
     18.760500,  -11.19595,  -9.44019
     18.761000,  -11.05428,  -9.51958
     18.761500,  -10.91184,  -9.59197
     18.762000,  -10.76822,  -9.66903
     18.762500,  -10.62422,  -9.74220
     18.763000,  -10.47944,  -9.82004
     18.763500,  -10.33388,  -9.89165
     18.764000,  -10.18755,  -9.97260
     18.764500,  -10.04082, -10.04577
     18.765000,   -9.89370, -10.12672
     18.765500,   -9.74620, -10.19989
     18.766000,   -9.59831, -10.27618
     18.766500,   -9.45002, -10.34779
     18.767000,   -9.30174, -10.42096
     18.767500,   -9.15268, -10.49646
     18.768000,   -9.00362, -10.56885
     18.768500,   -8.85456, -10.64591
     18.769000,   -8.70511, -10.71830
     18.769500,   -8.55565, -10.78913
     18.770000,   -8.40620, -10.85452
     18.770500,   -8.25675, -10.92146
     18.771000,   -8.10730, -10.99151
     18.771500,   -7.95785, -11.06468
     18.772000,   -7.80840, -11.14096
     18.772500,   -7.65895, -11.21180
     18.773000,   -7.50950, -11.28107
     18.773500,   -7.36044, -11.34724
     18.774000,   -7.21138, -11.41184
     18.774500,   -7.06271, -11.47645
     18.775000,   -6.91403, -11.53950
     18.775500,   -6.76614, -11.60411
     18.776000,   -6.61864, -11.66871
     18.776500,   -6.47152, -11.72865
     18.777000,   -6.32518, -11.79248
     18.777500,   -6.17962, -11.85008
     18.778000,   -6.03446, -11.91780
     18.778500,   -5.89006, -11.97228
     18.779000,   -5.74645, -12.02599
     18.779500,   -5.60362, -12.07192
     18.780000,   -5.46156, -12.11084
     18.780500,   -5.32028, -12.15832
     18.781000,   -5.17978, -12.20424
     18.781500,   -5.04045, -12.25250
     18.782000,   -4.90151, -12.30310
     18.782500,   -4.76374, -12.34669
     18.783000,   -4.62713, -12.39261
     18.783500,   -4.49130, -12.43465
     18.784000,   -4.35664, -12.47201
     18.784500,   -4.22315, -12.51248
     18.785000,   -4.09082, -12.55140
     18.785500,   -3.95966, -12.59188
     18.786000,   -3.83006, -12.63002
     18.786500,   -3.70163, -12.67205
     18.787000,   -3.57475, -12.71175
     18.787500,   -3.44904, -12.74756
     18.788000,   -3.32489, -12.78726
     18.788500,   -3.20229, -12.82384
     18.789000,   -3.08125, -12.85653
     18.789500,   -2.96177, -12.88611
     18.790000,   -2.84423, -12.91725
     18.790500,   -2.72786, -12.95072
     18.791000,   -2.61383, -12.97952
     18.791500,   -2.50135, -13.00365
     18.792000,   -2.39043, -13.02778
     18.792500,   -2.28185, -13.05113
     18.793000,   -2.17482, -13.07292
     18.793500,   -2.07012, -13.09238
     18.794000,   -1.96699, -13.11029
     18.794500,   -1.86619, -13.12819
     18.795000,   -1.76694, -13.14376
     18.795500,   -1.67003, -13.15699
     18.796000,   -1.57468, -13.16867
     18.796500,   -1.48166, -13.18034
     18.797000,   -1.39020, -13.19046
     18.797500,   -1.30108, -13.19747
     18.798000,   -1.21390, -13.20447
     18.798500,   -1.12866, -13.20759
     18.799000,   -1.04576, -13.20759
     18.799500,   -0.96442, -13.20759
     18.800000,   -0.88581, -13.20759
     18.800500,   -0.80913, -13.20759
     18.801000,   -0.73480, -13.20214
     18.801500,   -0.66241, -13.19747
     18.802000,   -0.59235, -13.19357
     18.802500,   -0.52502, -13.19046
     18.803000,   -0.45964, -13.18423
     18.803500,   -0.39659, -13.17878
     18.804000,   -0.33587, -13.17178
     18.804500,   -0.27788, -13.16322
     18.805000,   -0.22184, -13.15388
     18.805500,   -0.16852, -13.14298
     18.806000,   -0.11754, -13.12975
     18.806500,   -0.06928, -13.11729
     18.807000,   -0.02335, -13.10250
     18.807500,    0.02024, -13.08771
     18.808000,    0.06149, -13.07059
     18.808500,    0.10002, -13.04879
     18.809000,    0.13583, -13.02389
     18.809500,    0.16969, -12.99353
     18.810000,    0.20082, -12.96161
     18.810500,    0.22924, -12.92892
     18.811000,    0.25531, -12.90090
     18.811500,    0.27866, -12.87288
     18.812000,    0.29968, -12.84563
     18.812500,    0.31797, -12.81528
     18.813000,    0.33393, -12.78025
