Channel_1:, DAQ-Start-Time: 2022-11-15 10:58:42.122, Controller name: ILD1420, Controller serial number: 18040046, Controller option: 001, Controller article number: 4120213, Measurement range: 25.000 mm, Measurement rate: 0.500 kHz, Controller software version: 001.028, Controller hardware revision: 01, Controller build ID: , Build time stamp: , Boot loader version: 001.006, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Target mode: 0: standard, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 1: moving, Moving average count: 64, Master value set: 0: off, Master value: 0.000 mm, Data out interface: 1: RS422, Resampling count: 1, Resampling RS422 output: 1: on, Resampling analog output: 1: on, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: Standard, Available settings names: , Preset names: Standard, Multi-Surface, Light Penetration, Initial settings name: , Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, , 
Channel_2:, not available, 
     36.975000,  -14.43210,  -0.45836
     36.975500,  -14.52317,  -0.40699
     36.976000,  -14.61268,  -0.36029
     36.976500,  -14.70103,  -0.31047
     36.977000,  -14.78782,  -0.26532
     36.977500,  -14.87344,  -0.22173
     36.978000,  -14.95790,  -0.18204
     36.978500,  -15.04119,  -0.14312
     36.979000,  -15.12253,  -0.11042
     36.979500,  -15.20309,  -0.07618
     36.980000,  -15.28171,  -0.04582
     36.980500,  -15.35916,  -0.01780
     36.981000,  -15.43544,   0.00711
     36.981500,  -15.51016,   0.02891
     36.982000,  -15.58333,   0.04992
     36.982500,  -15.65533,   0.07016
     36.983000,  -15.72578,   0.08884
     36.983500,  -15.79467,   0.10441
     36.984000,  -15.86239,   0.11998
     36.984500,  -15.92855,   0.13165
     36.985000,  -15.99315,   0.14177
     36.985500,  -16.05620,   0.14878
     36.986000,  -16.11809,   0.15423
     36.986500,  -16.17841,   0.15812
     36.987000,  -16.23718,   0.15812
     36.987500,  -16.29439,   0.15812
     36.988000,  -16.34966,   0.15812
     36.988500,  -16.40375,   0.15812
     36.989000,  -16.45630,   0.15501
     36.989500,  -16.50689,   0.14878
     36.990000,  -16.55632,   0.14022
     36.990500,  -16.60380,   0.13088
     36.991000,  -16.64973,   0.11998
     36.991500,  -16.69370,   0.10675
     36.992000,  -16.73613,   0.09196
     36.992500,  -16.77699,   0.07561
     36.993000,  -16.81630,   0.05771
     36.993500,  -16.85366,   0.03903
     36.994000,  -16.88908,   0.01567
     36.994500,  -16.92333,  -0.00846
     36.995000,  -16.95524,  -0.03492
     36.995500,  -16.98599,  -0.06216
     36.996000,  -17.01479,  -0.09252
     36.996500,  -17.04164,  -0.12677
     36.997000,  -17.06694,  -0.15946
     36.997500,  -17.09029,  -0.19683
     36.998000,  -17.11209,  -0.23652
     36.998500,  -17.13194,  -0.27933
     36.999000,  -17.14984,  -0.32370
     36.999500,  -17.16619,  -0.37041
     37.000000,  -17.18059,  -0.41867
     37.000500,  -17.19343,  -0.46770
     37.001000,  -17.20433,  -0.52063
     37.001500,  -17.21328,  -0.56812
     37.002000,  -17.22028,  -0.62260
     37.002500,  -17.22573,  -0.67553
     37.003000,  -17.22924,  -0.72769
     37.003500,  -17.23079,  -0.78451
     37.004000,  -17.23079,  -0.84367
     37.004500,  -17.22924,  -0.89737
     37.005000,  -17.22534,  -0.96042
     37.005500,  -17.21989,  -1.01647
     37.006000,  -17.21289,  -1.07718
     37.006500,  -17.20394,  -1.13400
     37.007000,  -17.19343,  -1.18771
     37.007500,  -17.18098,  -1.24531
     37.008000,  -17.16696,  -1.29902
     37.008500,  -17.15062,  -1.35818
     37.009000,  -17.13310,  -1.41734
     37.009500,  -17.11364,  -1.48117
     37.010000,  -17.09263,  -1.54889
     37.010500,  -17.06967,  -1.61661
     37.011000,  -17.04476,  -1.68822
     37.011500,  -17.01829,  -1.75983
     37.012000,  -16.99027,  -1.83533
     37.012500,  -16.96030,  -1.91239
     37.013000,  -16.92878,  -1.99335
     37.013500,  -16.89531,  -2.07741
     37.014000,  -16.86028,  -2.16381
     37.014500,  -16.82370,  -2.25411
     37.015000,  -16.78516,  -2.34284
     37.015500,  -16.74469,  -2.43703
     37.016000,  -16.70304,  -2.52343
     37.016500,  -16.65946,  -2.61606
     37.017000,  -16.61392,  -2.70479
     37.017500,  -16.56683,  -2.79586
     37.018000,  -16.51818,  -2.89238
     37.018500,  -16.46797,  -2.98968
     37.019000,  -16.41582,  -3.08620
     37.019500,  -16.36211,  -3.18973
     37.020000,  -16.30685,  -3.29403
     37.020500,  -16.25002,  -3.39367
     37.021000,  -16.19125,  -3.49486
     37.021500,  -16.13132,  -3.59527
     37.022000,  -16.06983,  -3.69179
     37.022500,  -16.00678,  -3.78753
     37.023000,  -15.94217,  -3.88483
     37.023500,  -15.87640,  -3.98368
     37.024000,  -15.80907,  -4.08176
     37.024500,  -15.74018,  -4.18139
     37.025000,  -15.66973,  -4.28726
     37.025500,  -15.59773,  -4.39078
     37.026000,  -15.52457,  -4.49275
     37.026500,  -15.44984,  -4.59472
     37.027000,  -15.37395,  -4.70214
     37.027500,  -15.29650,  -4.80722
     37.028000,  -15.21749,  -4.91308
     37.028500,  -15.13732,  -5.02128
     37.029000,  -15.05598,  -5.12947
     37.029500,  -14.97308,  -5.24623
     37.030000,  -14.88862,  -5.36221
     37.030500,  -14.80300,  -5.47585
     37.031000,  -14.71621,  -5.58872
     37.031500,  -14.62786,  -5.70781
     37.032000,  -14.53835,  -5.82457
     37.032500,  -14.44766,  -5.93900
     37.033000,  -14.35582,  -6.05108
     37.033500,  -14.26241,  -6.16628
     37.034000,  -14.16822,  -6.27915
     37.034500,  -14.07287,  -6.39513
     37.035000,  -13.97635,  -6.50878
     37.035500,  -13.87866,  -6.62398
     37.036000,  -13.78020,  -6.74307
     37.036500,  -13.68017,  -6.86294
     37.037000,  -13.57937,  -6.98048
     37.037500,  -13.47779,  -7.09646
     37.038000,  -13.37466,  -7.21711
     37.038500,  -13.27113,  -7.33465
     37.039000,  -13.16644,  -7.45452
     37.039500,  -13.06058,  -7.57595
     37.040000,  -12.95394,  -7.69893
     37.040500,  -12.84652,  -7.82270
     37.041000,  -12.73793,  -7.94724
     37.041500,  -12.62896,  -8.07100
     37.042000,  -12.51843,  -8.19321
     37.042500,  -12.40751,  -8.31464
     37.043000,  -12.29542,  -8.43840
     37.043500,  -12.18294,  -8.55983
     37.044000,  -12.06930,  -8.67970
     37.044500,  -11.95527,  -8.80113
     37.045000,  -11.84045,  -8.92256
     37.045500,  -11.72486,  -9.04399
     37.046000,  -11.60888,  -9.16619
     37.046500,  -11.49212,  -9.28607
     37.047000,  -11.37459,  -9.40827
     37.047500,  -11.25666,  -9.52970
     37.048000,  -11.13835,  -9.65113
     37.048500,  -11.01964,  -9.77256
     37.049000,  -10.90016,  -9.89399
     37.049500,  -10.78029, -10.01619
     37.050000,  -10.66003, -10.13918
     37.050500,  -10.53938, -10.26139
     37.051000,  -10.41834, -10.38359
     37.051500,  -10.29652, -10.50502
     37.052000,  -10.17431, -10.62411
     37.052500,  -10.05211, -10.74243
     37.053000,   -9.92951, -10.86230
     37.053500,   -9.80614, -10.98295
     37.054000,   -9.68276, -11.10282
     37.054500,   -9.55900, -11.22270
     37.055000,   -9.43523, -11.34179
     37.055500,   -9.31069, -11.45699
     37.056000,   -9.18615, -11.56830
     37.056500,   -9.06161, -11.67727
     37.057000,   -8.93707, -11.78625
     37.057500,   -8.81213, -11.89289
     37.058000,   -8.68681, -11.99953
     37.058500,   -8.56188, -12.10928
     37.059000,   -8.43656, -12.21514
     37.059500,   -8.31124, -12.31555
     37.060000,   -8.18592, -12.41441
     37.060500,   -8.06099, -12.51793
     37.061000,   -7.93567, -12.61835
     37.061500,   -7.81074, -12.72187
     37.062000,   -7.68581, -12.82695
     37.062500,   -7.56126, -12.92737
     37.063000,   -7.43672, -13.02311
     37.063500,   -7.31218, -13.12118
     37.064000,   -7.18803, -13.22160
     37.064500,   -7.06426, -13.32123
     37.065000,   -6.94050, -13.42086
     37.065500,   -6.81712, -13.53607
     37.066000,   -6.69414, -13.65360
     37.066500,   -6.57154, -13.76102
     37.067000,   -6.44895, -13.86221
     37.067500,   -6.32674, -13.96262
     37.068000,   -6.20531, -14.05836
     37.068500,   -6.08388, -14.15644
     37.069000,   -5.96284, -14.24751
     37.069500,   -5.84258, -14.33391
     37.070000,   -5.72271, -14.42109
     37.070500,   -5.60323, -14.50438
     37.071000,   -5.48413, -14.58455
     37.071500,   -5.36582, -14.66706
     37.072000,   -5.24789, -14.74802
     37.072500,   -5.13075, -14.82741
     37.073000,   -5.01399, -14.91381
     37.073500,   -4.89840, -14.99944
     37.074000,   -4.78320, -15.08194
     37.074500,   -4.66877, -15.16757
     37.075000,   -4.55513, -15.24541
     37.075500,   -4.44226, -15.32247
     37.076000,   -4.33017, -15.40031
     37.076500,   -4.21886, -15.47503
     37.077000,   -4.10872, -15.55053
     37.077500,   -3.99897, -15.62370
     37.078000,   -3.89038, -15.68831
     37.078500,   -3.78219, -15.75447
     37.079000,   -3.67555, -15.80662
     37.079500,   -3.56930, -15.86656
     37.080000,   -3.46422, -15.92027
     37.080500,   -3.36030, -15.97631
     37.081000,   -3.25717, -16.03703
     37.081500,   -3.15481, -16.08918
     37.082000,   -3.05401, -16.14834
     37.082500,   -2.95398, -16.20282
     37.083000,   -2.85513, -16.25887
     37.083500,   -2.75744, -16.31491
     37.084000,   -2.66092, -16.36862
     37.084500,   -2.56557, -16.42622
     37.085000,   -2.47138, -16.47837
     37.085500,   -2.37837, -16.52663
     37.086000,   -2.28652, -16.57567
     37.086500,   -2.19583, -16.61693
     37.087000,   -2.10632, -16.64884
     37.087500,   -2.01836, -16.68698
     37.088000,   -1.93157, -16.72824
     37.088500,   -1.84595, -16.76093
     37.089000,   -1.76188, -16.79051
     37.089500,   -1.67898, -16.82787
     37.090000,   -1.59725, -16.86368
     37.090500,   -1.51708, -16.89092
     37.091000,   -1.43846, -16.91816
     37.091500,   -1.36062, -16.94618
     37.092000,   -1.28473, -16.97031
     37.092500,   -1.21000, -16.98900
     37.093000,   -1.13684, -17.00690
     37.093500,   -1.06522, -17.02402
     37.094000,   -0.99478, -17.03881
     37.094500,   -0.92589, -17.05127
     37.095000,   -0.85856, -17.06372
     37.095500,   -0.79279, -17.07384
     37.096000,   -0.72857, -17.08240
     37.096500,   -0.66630, -17.08941
     37.097000,   -0.60520, -17.09486
     37.097500,   -0.54565, -17.09797
     37.098000,   -0.48805, -17.09797
     37.098500,   -0.43162, -17.09797
     37.099000,   -0.37713, -17.09797
     37.099500,   -0.32420, -17.09797
     37.100000,   -0.27321, -17.09408
     37.100500,   -0.22379, -17.08707
     37.101000,   -0.17592, -17.07773
     37.101500,   -0.12960, -17.06761
     37.102000,   -0.08523, -17.05749
     37.102500,   -0.04242, -17.04660
     37.103000,   -0.00117, -17.03414
     37.103500,    0.03814, -17.02091
     37.104000,    0.07589, -17.00456
     37.104500,    0.11209, -16.98510
     37.105000,    0.14634, -16.96409
     37.105500,    0.17903, -16.94307
     37.106000,    0.21016, -16.91972
     37.106500,    0.23935, -16.89559
     37.107000,    0.26699, -16.87146
     37.107500,    0.29267, -16.84110
     37.108000,    0.31680, -16.80841
     37.108500,    0.33899, -16.77961
     37.109000,    0.35962, -16.74380
     37.109500,    0.37869, -16.70411
     37.110000,    0.39581, -16.66986
     37.110500,    0.41099, -16.62471
     37.111000,    0.42461, -16.58112
     37.111500,    0.43668, -16.54142
     37.112000,    0.44679, -16.49083
     37.112500,    0.45497, -16.44802
     37.113000,    0.46158, -16.40520
     37.113500,    0.46625, -16.35539
     37.114000,    0.46937, -16.31102
     37.114500,    0.47054, -16.26276
     37.115000,    0.47015, -16.20983
     37.115500,    0.46781, -16.15846
     37.116000,    0.46392, -16.09541
     37.116500,    0.45808, -16.03391
     37.117000,    0.45030, -15.96308
     37.117500,    0.44096, -15.89380
     37.118000,    0.42967, -15.82063
     37.118500,    0.41683, -15.75681
     37.119000,    0.40204, -15.69220
     37.119500,    0.38569, -15.62759
     37.120000,    0.36701, -15.55910
     37.120500,    0.34716, -15.49215
     37.121000,    0.32537, -15.42833
     37.121500,    0.30163, -15.35749
     37.122000,    0.27633, -15.29133
     37.122500,    0.24908, -15.21972
     37.123000,    0.21989, -15.14655
     37.123500,    0.18915, -15.06949
     37.124000,    0.15685, -14.99632
     37.124500,    0.12260, -14.91926
     37.125000,    0.08640, -14.83597
     37.125500,    0.04865, -14.75502
     37.126000,    0.00934, -14.66395
     37.126500,   -0.03191, -14.56976
     37.127000,   -0.07473, -14.47247
     37.127500,   -0.11948, -14.37750
     37.128000,   -0.16541, -14.28487
     37.128500,   -0.21328, -14.19536
     37.129000,   -0.26271, -14.10195
     37.129500,   -0.31369, -14.01322
     37.130000,   -0.36662, -13.91592
     37.130500,   -0.42072, -13.82485
     37.131000,   -0.47637, -13.74000
     37.131500,   -0.53397, -13.64737
     37.132000,   -0.59274, -13.55475
     37.132500,   -0.65307, -13.47224
     37.133000,   -0.71495, -13.39206
     37.133500,   -0.77839, -13.29788
     37.134000,   -0.84338, -13.20369
     37.134500,   -0.90994, -13.11574
     37.135000,   -0.97766, -13.02233
     37.135500,   -1.04732, -12.91491
     37.136000,   -1.11815, -12.80204
     37.136500,   -1.19054, -12.68996
     37.137000,   -1.26410, -12.57631
     37.137500,   -1.33961, -12.46189
     37.138000,   -1.41628, -12.34124
     37.138500,   -1.49451, -12.21981
     37.139000,   -1.57390, -12.09916
     37.139500,   -1.65485, -11.97540
     37.140000,   -1.73736, -11.85552
     37.140500,   -1.82104, -11.73643
     37.141000,   -1.90588, -11.61656
     37.141500,   -1.99267, -11.49980
     37.142000,   -2.08024, -11.38382
     37.142500,   -2.16937, -11.26706
     37.143000,   -2.25966, -11.15264
     37.143500,   -2.35112, -11.03900
     37.144000,   -2.44414, -10.92224
     37.144500,   -2.53793, -10.80392
     37.145000,   -2.63329, -10.68639
     37.145500,   -2.72981, -10.56885
     37.146000,   -2.82711, -10.45131
     37.146500,   -2.92596, -10.33455
     37.147000,   -3.02560, -10.21935
     37.147500,   -3.12640, -10.10259
     37.148000,   -3.22837,  -9.98428
     37.148500,   -3.33111,  -9.86596
     37.149000,   -3.43503,  -9.74609
     37.149500,   -3.53972,  -9.62622
     37.150000,   -3.64519,  -9.50791
     37.150500,   -3.75183,  -9.38881
     37.151000,   -3.85925,  -9.26738
     37.151500,   -3.96745,  -9.14596
     37.152000,   -4.07642,  -9.02531
     37.152500,   -4.18617,  -8.90310
     37.153000,   -4.29709,  -8.78089
     37.153500,   -4.40840,  -8.65946
     37.154000,   -4.52088,  -8.53803
     37.154500,   -4.63375,  -8.41661
     37.155000,   -4.74739,  -8.29596
     37.155500,   -4.86181,  -8.17453
     37.156000,   -4.97701,  -8.05154
     37.156500,   -5.09299,  -7.93089
     37.157000,   -5.20936,  -7.81102
     37.157500,   -5.32651,  -7.69037
     37.158000,   -5.44444,  -7.57050
     37.158500,   -5.56275,  -7.45063
     37.159000,   -5.68146,  -7.32998
     37.159500,   -5.80094,  -7.20855
     37.160000,   -5.92081,  -7.08712
     37.160500,   -6.04107,  -6.96647
     37.161000,   -6.16211,  -6.84660
     37.161500,   -6.28354,  -6.72672
     37.162000,   -6.40497,  -6.60607
     37.162500,   -6.52717,  -6.48776
     37.163000,   -6.64977,  -6.37100
     37.163500,   -6.77276,  -6.25658
     37.164000,   -6.89613,  -6.13904
     37.164500,   -7.01951,  -6.02306
     37.165000,   -7.14327,  -5.90942
     37.165500,   -7.26742,  -5.79811
     37.166000,   -7.39196,  -5.68291
     37.166500,   -7.51690,  -5.56693
     37.167000,   -7.64144,  -5.45406
     37.167500,   -7.76676,  -5.34119
     37.168000,   -7.89208,  -5.22599
     37.168500,   -8.01740,  -5.10846
     37.169000,   -8.14272,  -4.99637
     37.169500,   -8.26843,  -4.88661
     37.170000,   -8.39375,  -4.77531
     37.170500,   -8.51946,  -4.66010
     37.171000,   -8.64478,  -4.55191
     37.171500,   -8.77010,  -4.44527
     37.172000,   -8.89542,  -4.34174
     37.172500,   -9.02035,  -4.23744
     37.173000,   -9.14528,  -4.13158
     37.173500,   -9.26983,  -4.03039
     37.174000,   -9.39437,  -3.93387
     37.174500,   -9.51813,  -3.83034
     37.175000,   -9.64190,  -3.73304
     37.175500,   -9.76566,  -3.63964
     37.176000,   -9.88864,  -3.53922
     37.176500,  -10.01124,  -3.44504
     37.177000,  -10.13384,  -3.35163
     37.177500,  -10.25565,  -3.25978
     37.178000,  -10.37747,  -3.16793
     37.178500,  -10.49851,  -3.07531
     37.179000,  -10.61916,  -2.97956
     37.179500,  -10.73942,  -2.87915
     37.180000,  -10.85929,  -2.78419
     37.180500,  -10.97878,  -2.68922
     37.181000,  -11.09748,  -2.59115
     37.181500,  -11.21580,  -2.50163
     37.182000,  -11.33372,  -2.40978
     37.182500,  -11.45126,  -2.32338
     37.183000,  -11.56802,  -2.24009
     37.183500,  -11.68439,  -2.15447
     37.184000,  -11.79998,  -2.07430
     37.184500,  -11.91518,  -1.98868
     37.185000,  -12.02960,  -1.90694
     37.185500,  -12.14325,  -1.82210
     37.186000,  -12.25611,  -1.73881
     37.186500,  -12.36820,  -1.65786
     37.187000,  -12.47951,  -1.58080
     37.187500,  -12.59043,  -1.50685
     37.188000,  -12.69979,  -1.43758
     37.188500,  -12.80877,  -1.37297
     37.189000,  -12.91658,  -1.30603
     37.189500,  -13.02360,  -1.24376
     37.190000,  -13.12985,  -1.18460
     37.190500,  -13.23494,  -1.12622
     37.191000,  -13.33924,  -1.06862
     37.191500,  -13.44277,  -1.01569
     37.192000,  -13.54512,  -0.95965
     37.192500,  -13.64631,  -0.91139
     37.193000,  -13.74673,  -0.86079
     37.193500,  -13.84597,  -0.80942
     37.194000,  -13.94405,  -0.76583
     37.194500,  -14.04096,  -0.71445
     37.195000,  -14.13709,  -0.66464
     37.195500,  -14.23166,  -0.61949
     37.196000,  -14.32507,  -0.56889
     37.196500,  -14.41731,  -0.52063
     37.197000,  -14.50838,  -0.47627
     37.197500,  -14.59789,  -0.42567
     37.198000,  -14.68624,  -0.37819
     37.198500,  -14.77381,  -0.33304
     37.199000,  -14.85943,  -0.28712
     37.199500,  -14.94428,  -0.24742
     37.200000,  -15.02717,  -0.20928
     37.200500,  -15.10929,  -0.17114
     37.201000,  -15.18947,  -0.13845
     37.201500,  -15.26886,  -0.10965
     37.202000,  -15.34631,  -0.08007
     37.202500,  -15.42260,  -0.05438
     37.203000,  -15.49771,  -0.03103
     37.203500,  -15.57088,  -0.00768
     37.204000,  -15.64327,   0.01100
     37.204500,  -15.71371,   0.02813
     37.205000,  -15.78299,   0.04448
     37.205500,  -15.85071,   0.06082
     37.206000,  -15.91726,   0.07405
     37.206500,  -15.98187,   0.08339
     37.207000,  -16.04531,   0.09196
     37.207500,  -16.10758,   0.09896
     37.208000,  -16.16790,   0.10285
     37.208500,  -16.22706,   0.10285
     37.209000,  -16.28427,   0.10285
     37.209500,  -16.34032,   0.10285
     37.210000,  -16.39441,   0.10285
     37.210500,  -16.44696,   0.09974
     37.211000,  -16.49833,   0.09351
     37.211500,  -16.54776,   0.08729
     37.212000,  -16.59563,   0.07717
     37.212500,  -16.64155,   0.06627
     37.213000,  -16.68592,   0.05304
     37.213500,  -16.72873,   0.04058
     37.214000,  -16.76999,   0.02502
     37.214500,  -16.80929,   0.00556
     37.215000,  -16.84705,  -0.01546
     37.215500,  -16.88324,  -0.03726
     37.216000,  -16.91749,  -0.05983
     37.216500,  -16.94979,  -0.08552
     37.217000,  -16.98093,  -0.11432
     37.217500,  -17.00973,  -0.14623
     37.218000,  -17.03736,  -0.17659
     37.218500,  -17.06266,  -0.21161
     37.219000,  -17.08679,  -0.24898
     37.219500,  -17.10859,  -0.28790
     37.220000,  -17.12921,  -0.32837
     37.220500,  -17.14750,  -0.37352
     37.221000,  -17.16424,  -0.41944
     37.221500,  -17.17903,  -0.46615
     37.222000,  -17.19187,  -0.51674
     37.222500,  -17.20316,  -0.56345
     37.223000,  -17.21250,  -0.61482
     37.223500,  -17.22028,  -0.66775
     37.224000,  -17.22573,  -0.71835
     37.224500,  -17.23001,  -0.77128
     37.225000,  -17.23196,  -0.83043
     37.225500,  -17.23235,  -0.88259
     37.226000,  -17.23118,  -0.94252
     37.226500,  -17.22768,  -1.00012
     37.227000,  -17.22301,  -1.05617
     37.227500,  -17.21639,  -1.11688
     37.228000,  -17.20783,  -1.16670
     37.228500,  -17.19771,  -1.22508
     37.229000,  -17.18565,  -1.27801
     37.229500,  -17.17202,  -1.33405
     37.230000,  -17.15646,  -1.39243
     37.230500,  -17.13894,  -1.45003
     37.231000,  -17.12026,  -1.51541
     37.231500,  -17.09924,  -1.58158
     37.232000,  -17.07667,  -1.64852
     37.232500,  -17.05254,  -1.72013
     37.233000,  -17.02647,  -1.78941
     37.233500,  -16.99883,  -1.86647
     37.234000,  -16.96964,  -1.94353
     37.234500,  -16.93812,  -2.02604
     37.235000,  -16.90543,  -2.11010
     37.235500,  -16.87079,  -2.19728
     37.236000,  -16.83459,  -2.28602
     37.236500,  -16.79645,  -2.37320
     37.237000,  -16.75675,  -2.46271
     37.237500,  -16.71550,  -2.55067
     37.238000,  -16.67230,  -2.64096
     37.238500,  -16.62715,  -2.73126
     37.239000,  -16.58084,  -2.82389
     37.239500,  -16.53258,  -2.91651
     37.240000,  -16.48237,  -3.01693
     37.240500,  -16.43100,  -3.11267
     37.241000,  -16.37768,  -3.21386
     37.241500,  -16.32280,  -3.31738
     37.242000,  -16.26637,  -3.41935
     37.242500,  -16.20838,  -3.51587
     37.243000,  -16.14883,  -3.61628
     37.243500,  -16.08773,  -3.71358
     37.244000,  -16.02507,  -3.81088
     37.244500,  -15.96085,  -3.90740
     37.245000,  -15.89547,  -4.00781
     37.245500,  -15.82853,  -4.10745
     37.246000,  -15.76003,  -4.20319
     37.246500,  -15.68997,  -4.30672
     37.247000,  -15.61875,  -4.41258
     37.247500,  -15.54597,  -4.51221
     37.248000,  -15.47163,  -4.61496
     37.248500,  -15.39613,  -4.72004
     37.249000,  -15.31907,  -4.82590
     37.249500,  -15.24084,  -4.93176
     37.250000,  -15.16067,  -5.03918
     37.250500,  -15.07972,  -5.14660
     37.251000,  -14.99682,  -5.26102
     37.251500,  -14.91314,  -5.37856
     37.252000,  -14.82752,  -5.49376
     37.252500,  -14.74073,  -5.60585
     37.253000,  -14.65277,  -5.72105
     37.253500,  -14.56364,  -5.83858
     37.254000,  -14.47335,  -5.95301
     37.254500,  -14.38189,  -6.06509
     37.255000,  -14.28887,  -6.17874
     37.255500,  -14.19508,  -6.29316
     37.256000,  -14.10011,  -6.40681
     37.256500,  -14.00359,  -6.52201
     37.257000,  -13.90630,  -6.63643
     37.257500,  -13.80783,  -6.75319
     37.258000,  -13.70820,  -6.87228
     37.258500,  -13.60778,  -6.99138
     37.259000,  -13.50582,  -7.10658
     37.259500,  -13.40346,  -7.22645
     37.260000,  -13.29954,  -7.34321
     37.260500,  -13.19524,  -7.46308
     37.261000,  -13.08977,  -7.58373
     37.261500,  -12.98313,  -7.70516
     37.262000,  -12.87610,  -7.82814
     37.262500,  -12.76751,  -7.95113
     37.263000,  -12.65854,  -8.07489
     37.263500,  -12.54840,  -8.19788
     37.264000,  -12.43748,  -8.31931
     37.264500,  -12.32578,  -8.44229
     37.265000,  -12.21330,  -8.56450
     37.265500,  -12.10005,  -8.68359
     37.266000,  -11.98601,  -8.80346
     37.266500,  -11.87120,  -8.92489
     37.267000,  -11.75561,  -9.04632
     37.267500,  -11.63963,  -9.16853
     37.268000,  -11.52287,  -9.28918
     37.268500,  -11.40533,  -9.40983
     37.269000,  -11.28741,  -9.53048
     37.269500,  -11.16909,  -9.65035
     37.270000,  -11.05039,  -9.77100
     37.270500,  -10.93091,  -9.89087
     37.271000,  -10.81103, -10.01308
     37.271500,  -10.69077, -10.13451
     37.272000,  -10.57012, -10.25672
     37.272500,  -10.44908, -10.37970
     37.273000,  -10.32727, -10.50191
     37.273500,  -10.20506, -10.62178
     37.274000,  -10.08285, -10.74009
     37.274500,   -9.95987, -10.85841
     37.275000,   -9.83688, -10.97750
     37.275500,   -9.71312, -11.09582
     37.276000,   -9.58935, -11.21413
     37.276500,   -9.46559, -11.33323
     37.277000,   -9.34105, -11.44921
     37.277500,   -9.21651, -11.56052
     37.278000,   -9.09196, -11.67027
     37.278500,   -8.96703, -11.77846
     37.279000,   -8.84171, -11.88510
     37.279500,   -8.71678, -11.99174
     37.280000,   -8.59146, -12.10150
     37.280500,   -8.46614, -12.20813
     37.281000,   -8.34043, -12.31088
     37.281500,   -8.21511, -12.41129
     37.282000,   -8.08979, -12.51171
     37.282500,   -7.96447, -12.61056
     37.283000,   -7.83954, -12.71409
     37.283500,   -7.71422, -12.81606
     37.284000,   -7.58967, -12.91258
     37.284500,   -7.46474, -13.01299
     37.285000,   -7.34059, -13.10951
     37.285500,   -7.21605, -13.21226
     37.286000,   -7.09190, -13.31656
     37.286500,   -6.96813, -13.42865
     37.287000,   -6.84476, -13.54696
     37.287500,   -6.72138, -13.65672
     37.288000,   -6.59840, -13.75791
     37.288500,   -6.47580, -13.85443
     37.289000,   -6.35359, -13.95095
     37.289500,   -6.23178, -14.04824
     37.290000,   -6.11035, -14.14321
     37.290500,   -5.98931, -14.23428
     37.291000,   -5.86866, -14.32068
     37.291500,   -5.74840, -14.40708
     37.292000,   -5.62891, -14.49193
     37.292500,   -5.50982, -14.57210
     37.293000,   -5.39112, -14.65539
     37.293500,   -5.27319, -14.73634
     37.294000,   -5.15565, -14.81574
     37.294500,   -5.03890, -14.90291
     37.295000,   -4.92253, -14.98698
     37.295500,   -4.80733, -15.07338
     37.296000,   -4.69251, -15.15823
     37.296500,   -4.57887, -15.23373
     37.297000,   -4.46561, -15.31079
     37.297500,   -4.35314, -15.38629
     37.298000,   -4.24183, -15.45868
     37.298500,   -4.13091, -15.53341
     37.299000,   -4.02115, -15.60269
     37.299500,   -3.91218, -15.66963
     37.300000,   -3.80398, -15.73579
     37.300500,   -3.69696, -15.79106
     37.301000,   -3.59071, -15.85099
     37.301500,   -3.48523, -15.90548
     37.302000,   -3.38093, -15.96230
     37.302500,   -3.27740, -16.01990
     37.303000,   -3.17505, -16.07517
     37.303500,   -3.07347, -16.13121
     37.304000,   -2.97344, -16.18726
     37.304500,   -2.87420, -16.24252
     37.305000,   -2.77612, -16.30090
     37.305500,   -2.67921, -16.35383
     37.306000,   -2.58347, -16.41065
     37.306500,   -2.48929, -16.46281
     37.307000,   -2.39588, -16.51107
     37.307500,   -2.30364, -16.55855
     37.308000,   -2.21296, -16.60214
     37.308500,   -2.12305, -16.63794
     37.309000,   -2.03471, -16.67219
     37.309500,   -1.94792, -16.71345
     37.310000,   -1.86190, -16.75003
     37.310500,   -1.77745, -16.78039
     37.311000,   -1.69416, -16.81308
     37.311500,   -1.61243, -16.84889
     37.312000,   -1.53187, -16.87924
     37.312500,   -1.45247, -16.90415
     37.313000,   -1.37463, -16.93062
     37.313500,   -1.29835, -16.95475
     37.314000,   -1.22363, -16.97576
     37.314500,   -1.15007, -16.99211
     37.315000,   -1.07807, -17.00768
     37.315500,   -1.00723, -17.02324
     37.316000,   -0.93835, -17.03570
     37.316500,   -0.87063, -17.04582
     37.317000,   -0.80446, -17.05438
     37.317500,   -0.74025, -17.06294
     37.318000,   -0.67720, -17.06995
