Protocoltimestamp,SensorDistance0,SensorDistance2
37.938,12.51712,21.16644
37.9385,12.51168,21.16255
37.939,12.50662,21.15788
37.9395,12.50195,21.15321
37.94,12.49728,21.14853
37.9405,12.49261,21.14386
37.941,12.48716,21.13842
37.9415,12.48132,21.13297
37.942,12.47431,21.12674
37.9425,12.46809,21.12129
37.943,12.46108,21.11506
37.9435,12.45446,21.10884
37.944,12.44746,21.10261
37.9445,12.4424,21.09638
37.945,12.43695,21.08938
37.9455,12.4315,21.08315
37.946,12.42644,21.07614
37.9465,12.41983,21.06914
37.947,12.41282,21.06136
37.9475,12.40582,21.05357
37.948,12.39842,21.04579
37.9485,12.39103,21.03878
37.949,12.38402,21.03178
37.9495,12.37779,21.02477
37.95,12.37312,21.01777
37.9505,12.36728,21.01154
37.951,12.36145,21.00453
37.9515,12.35405,20.99831
37.952,12.34705,20.9913
37.9525,12.33926,20.98507
37.953,12.33109,20.97807
37.9535,12.32331,20.97106
37.954,12.31708,20.9625
37.9545,12.31163,20.95394
37.955,12.30579,20.94538
37.9555,12.29879,20.93681
37.956,12.29139,20.92825
37.9565,12.284,20.91891
37.957,12.27543,20.90879
37.9575,12.26648,20.89945
37.958,12.2587,20.89089
37.9585,12.25247,20.88233
37.959,12.24663,20.87454
37.9595,12.23963,20.86676
37.96,12.23146,20.8582
37.9605,12.22367,20.85041
37.961,12.21472,20.84185
37.9615,12.20499,20.83329
37.962,12.19721,20.82317
37.9625,12.19059,20.81227
37.963,12.18436,20.80137
37.9635,12.17619,20.79048
37.964,12.16763,20.78114
37.9645,12.15907,20.76946
37.965,12.14973,20.75856
37.9655,12.14038,20.74844
37.966,12.1326,20.73832
37.9665,12.1256,20.72898
37.967,12.11781,20.71964
37.9675,12.10886,20.7103
37.968,12.1003,20.70096
37.9685,12.09096,20.69162
37.969,12.08123,20.67917
37.9695,12.07383,20.66671
37.97,12.06644,20.65348
37.9705,12.05749,20.6418
37.971,12.04931,20.63013
37.9715,12.03958,20.61845
37.972,12.03024,20.60678
37.9725,12.0209,20.59666
37.973,12.01312,20.58576
37.9735,12.00533,20.57642
37.974,11.99599,20.56552
37.9745,11.98704,20.55462
37.975,11.97809,20.54217
37.9755,11.96836,20.52738
37.976,11.95824,20.51415
37.9765,11.95085,20.50014
37.977,11.94228,20.48846
37.9775,11.93255,20.47601
37.978,11.92321,20.46355
37.9785,11.91348,20.45266
37.979,11.90337,20.44098
37.9795,11.89402,20.4293
37.98,11.88585,20.41685
37.9805,11.8769,20.4044
37.981,11.86756,20.38883
37.9815,11.85744,20.37404
37.982,11.84732,20.35925
37.9825,11.83681,20.34602
37.983,11.82786,20.33434
37.9835,11.81852,20.32111
37.984,11.80957,20.30865
37.9845,11.79984,20.29698
37.985,11.78972,20.28375
37.9855,11.77882,20.27051
37.986,11.7687,20.2565
37.9865,11.75936,20.24016
37.987,11.74963,20.22459
37.9875,11.74029,20.2098
37.988,11.72978,20.19734
37.9885,11.71889,20.18411
37.989,11.70799,20.17088
37.9895,11.69787,20.15765
37.99,11.68736,20.14441
37.9905,11.67763,20.12962
37.991,11.66751,20.11561
37.9915,11.65584,20.09849
37.992,11.64455,20.08136
37.9925,11.63443,20.06735
37.993,11.62392,20.05412
37.9935,11.6138,20.04011
37.994,11.60252,20.0261
37.9945,11.59084,20.01131
37.995,11.57956,19.9973
37.9955,11.56905,19.98329
37.996,11.55854,19.96616
37.9965,11.54881,19.94826
37.997,11.53597,19.93269
37.9975,11.52429,19.91868
37.998,11.51261,19.90467
37.9985,11.50172,19.8891
37.999,11.49199,19.87353
37.9995,11.48148,19.85875
38.999999,11.46825,19.84396
38.0005,11.45618,19.82683
38.001,11.44451,19.80893
38.0015,11.43361,19.79258
38.002,11.42388,19.77779
38.0025,11.41259,19.763
38.003,11.39936,19.74744
38.0035,11.38729,19.73187
38.004,11.37601,19.7163
38.0045,11.36589,19.70151
38.005,11.35538,19.68361
38.0055,11.34293,19.66571
38.006,11.3293,19.64936
38.0065,11.31763,19.63301
38.007,11.30556,19.61589
38.0075,11.29622,19.59954
38.008,11.28533,19.58475
38.0085,11.27209,19.56841
38.009,11.25964,19.55284
38.0095,11.24718,19.53416
38.01,11.23629,19.51703
38.0105,11.22656,19.49991
38.011,11.2141,19.48201
38.0115,11.20126,19.46566
38.012,11.18919,19.44931
38.0125,11.17635,19.43375
38.013,11.16662,19.41584
38.0135,11.1565,19.39794
38.014,11.14366,19.38004
38.0145,11.13159,19.36136
38.015,11.11836,19.34345
38.0155,11.10746,19.32633
38.016,11.09734,19.3092
38.0165,11.08567,19.29208
38.017,11.07321,19.27418
38.0175,11.05998,19.25549
38.018,11.04714,19.23681
38.0185,11.03702,19.21735
38.019,11.0269,19.20023
38.0195,11.01484,19.18233
38.02,11.00238,19.16442
38.0205,10.98837,19.14652
38.021,10.97747,19.12862
38.0215,10.96813,19.10916
38.022,10.95723,19.0897
38.0225,10.94478,19.07102
38.023,10.93077,19.05311
38.0235,10.91832,19.03443
38.024,10.90897,19.01575
38.0245,10.89886,18.99707
38.025,10.88679,18.97839
38.0255,10.87239,18.95815
38.026,10.85877,18.93947
38.0265,10.84865,18.92079
38.027,10.83892,18.90288
38.0275,10.82802,18.8842
38.028,10.81401,18.86552
38.0285,10.8,18.84762
38.029,10.78832,18.8266
38.0295,10.77859,18.80792
38.03,10.76886,18.78924
38.0305,10.75563,18.77056
38.031,10.74162,18.75188
38.0315,10.72956,18.7332
38.032,10.71905,18.71374
38.0325,10.70971,18.69272
38.033,10.69725,18.67326
38.0335,10.68285,18.6538
38.034,10.67001,18.63512
38.0345,10.65794,18.61644
38.035,10.64899,18.59776
38.0355,10.6381,18.5783
38.036,10.62408,18.5565
38.0365,10.61085,18.53782
38.037,10.5984,18.51914
38.0375,10.58945,18.4989
38.038,10.57933,18.481
38.0385,10.56648,18.46232
38.039,10.55286,18.44364
38.0395,10.53963,18.4234
38.04,10.5299,18.40394
38.0405,10.52095,18.38526
38.041,10.51005,18.36658
38.0415,10.49643,18.34712
38.042,10.48242,18.32843
38.0425,10.47152,18.30975
38.043,10.46296,18.29029
38.0435,10.45323,18.27161
38.044,10.44155,18.25137
38.0445,10.42637,18.23269
38.045,10.4147,18.21323
38.0455,10.40575,18.19611
38.046,10.39679,18.17821
38.0465,10.38668,18.16108
38.047,10.37344,18.14162
38.0475,10.35943,18.12216
38.048,10.35048,18.1027
38.0485,10.34153,18.08402
38.049,10.33258,18.0669
38.0495,10.32168,18.04899
38.05,10.30728,18.03031
38.0505,10.29522,18.01085
38.051,10.28626,17.99061
38.0515,10.27692,17.97193
38.052,10.26797,17.95403
38.0525,10.25552,17.93613
38.053,10.24228,17.91978
38.0535,10.23217,17.9011
38.054,10.22321,17.88164
38.0545,10.21426,17.86218
38.055,10.20375,17.84272
38.0555,10.1913,17.82482
38.056,10.17962,17.80691
38.0565,10.16951,17.78901
38.057,10.16016,17.77033
38.0575,10.15005,17.75087
38.058,10.13915,17.73141
38.0585,10.12669,17.71195
38.059,10.11502,17.69327
38.0595,10.1049,17.67537
38.06,10.09478,17.65824
38.0605,10.08427,17.64034
38.061,10.0726,17.62166
38.0615,10.0617,17.60142
38.062,10.05002,17.58118
38.0625,10.04068,17.56406
38.063,10.03017,17.54538
38.0635,10.01928,17.52825
38.064,10.00838,17.5119
38.0645,9.99748,17.49167
38.065,9.98658,17.46987
38.0655,9.97647,17.45119
38.066,9.96557,17.43329
38.0665,9.95506,17.41461
38.067,9.94533,17.39904
38.0675,9.93482,17.37958
38.068,9.92431,17.35856
38.0685,9.9138,17.33755
38.069,9.90291,17.31964
38.0695,9.89357,17.30174
38.07,9.885,17.28306
38.0705,9.8745,17.26593
38.071,9.86438,17.2457
38.0715,9.85309,17.22468
38.072,9.84297,17.20444
38.0725,9.83441,17.18654
38.073,9.82624,17.16786
38.0735,9.81651,17.14995
38.074,9.806,17.13127
38.0745,9.7951,17.11026
38.075,9.78537,17.08924
38.0755,9.77759,17.07056
38.076,9.7698,17.05343
38.0765,9.76124,17.03475
38.077,9.75112,17.01763
38.0775,9.74061,16.99895
38.078,9.73049,16.97793
38.0785,9.72271,16.95769
38.079,9.71493,16.94057
38.0795,9.70792,16.92266
38.08,9.69975,16.90554
38.0805,9.68963,16.88764
38.081,9.67951,16.86896
38.0815,9.67017,16.84872
38.082,9.66239,16.82848
38.0825,9.65538,16.81213
38.083,9.64837,16.79501
38.0835,9.64098,16.77788
38.084,9.63164,16.75998
38.0845,9.62152,16.7413
38.085,9.61296,16.72184
38.0855,9.60517,16.70316
38.086,9.59856,16.68837
38.0865,9.59194,16.67202
38.087,9.58533,16.65568
38.0875,9.57637,16.63855
38.088,9.56625,16.62143
38.0885,9.55769,16.60197
38.089,9.54952,16.58329
38.0895,9.5429,16.56772
38.09,9.53707,16.55215
38.0905,9.53045,16.53581
38.091,9.52305,16.51946
38.0915,9.51371,16.50234
38.092,9.50398,16.48599
38.0925,9.49581,16.46809
38.093,9.48919,16.45174
38.0935,9.48297,16.43695
38.094,9.47674,16.42138
38.0945,9.47012,16.40582
38.095,9.46234,16.38869
38.0955,9.45339,16.37234
38.096,9.44405,16.35522
38.0965,9.43626,16.33887
38.097,9.42926,16.32486
38.0975,9.42381,16.31007
38.098,9.41758,16.29451
38.0985,9.41097,16.27816
38.099,9.40318,16.26259
38.0995,9.39423,16.24702
38.1,9.38489,16.23068
38.1005,9.3775,16.21433
38.101,9.37088,16.2011
38.1015,9.36543,16.18709
38.102,9.3592,16.17152
38.1025,9.35259,16.15673
38.103,9.34519,16.14038
38.1035,9.33702,16.1256
38.104,9.32768,16.11003
38.1045,9.32028,16.09446
38.105,9.31445,16.08123
38.1055,9.30861,16.06799
38.106,9.30316,16.05321
38.1065,9.29654,16.03842
38.107,9.28954,16.0244
38.1075,9.28098,16.01039
38.108,9.27202,15.99716
38.1085,9.26463,15.98393
38.109,9.25879,15.96992
38.1095,9.25373,15.95746
38.11,9.24867,15.94345
38.1105,9.24245,15.92944
38.111,9.23661,15.91465
38.1115,9.2296,15.90142
38.112,9.22143,15.88897
38.1125,9.21403,15.87651
38.113,9.20781,15.86484
38.1135,9.20275,15.85238
38.114,9.19847,15.83993
38.1145,9.19457,15.82747
38.115,9.19029,15.81502
38.1155,9.18523,15.80179
38.116,9.18056,15.78855
38.1165,9.1755,15.7761
38.117,9.17005,15.76442
38.1175,9.16422,15.75353
38.118,9.15955,15.74185
38.1185,9.15527,15.73017
38.119,9.15176,15.7185
38.1195,9.14826,15.70682
38.12,9.14515,15.69515
38.1205,9.14242,15.68347
38.121,9.14009,15.67102
38.1215,9.13775,15.66012
38.122,9.13503,15.65
38.1225,9.13191,15.63988
38.123,9.1288,15.62976
38.1235,9.12608,15.61964
38.124,9.12296,15.60797
38.1245,9.11985,15.59629
38.125,9.11635,15.58539
38.1255,9.11284,15.57527
38.126,9.10934,15.56438
38.1265,9.10623,15.5527
38.127,9.1035,15.54258
38.1275,9.10078,15.53324
38.128,9.09805,15.5239
38.1285,9.09572,15.51456
38.129,9.09299,15.50522
38.1295,9.09066,15.49744
38.13,9.08832,15.48965
38.1305,9.08638,15.48031
38.131,9.08443,15.47097
38.1315,9.08249,15.46163
38.132,9.08054,15.45229
38.1325,9.07859,15.44217
38.133,9.07626,15.43127
38.1335,9.07392,15.42038
38.134,9.07159,15.41259
38.1345,9.06925,15.40636
38.135,9.06653,15.40092
38.1355,9.06419,15.39469
38.136,9.06147,15.3869
38.1365,9.05875,15.3799
38.137,9.05563,15.37212
38.1375,9.0533,15.36511
38.138,9.05096,15.35655
38.1385,9.04863,15.34876
38.139,9.04668,15.34098
38.1395,9.04435,15.33397
38.14,9.0424,15.32775
38.1405,9.04045,15.32074
38.141,9.03812,15.31374
38.1415,9.03656,15.30673
38.142,9.035,15.3005
38.1425,9.03345,15.2935
38.143,9.03189,15.28727
38.1435,9.03033,15.2826
38.144,9.02917,15.27793
38.1445,9.028,15.27326
38.145,9.02722,15.26937
38.1455,9.02605,15.2647
38.146,9.02527,15.26003
38.1465,9.0245,15.25536
38.147,9.02411,15.24913
38.1475,9.02372,15.2429
38.148,9.02333,15.23823
38.1485,9.02294,15.23512
38.149,9.02294,15.23201
38.1495,9.02294,15.22967
38.15,9.02294,15.22734
38.1505,9.02294,15.22344
38.151,9.02333,15.22111
38.1515,9.02372,15.21799
38.152,9.0245,15.21488
38.1525,9.02489,15.21255
38.153,9.02566,15.21021
38.1535,9.02605,15.20788
38.154,9.02644,15.20554
38.1545,9.02722,15.20321
38.155,9.028,15.20165
38.1555,9.02878,15.20009
38.156,9.02956,15.19931
38.1565,9.03033,15.19853
38.157,9.03111,15.19698
38.1575,9.03228,15.1962
38.158,9.03306,15.1962
38.1585,9.03423,15.19542
38.159,9.03539,15.19542
38.1595,9.03695,15.19542
38.16,9.03812,15.19464
38.1605,9.03967,15.19386
38.161,9.04123,15.19309
38.1615,9.04318,15.19309
38.162,9.04473,15.19309
38.1625,9.04668,15.19309
38.163,9.04863,15.19309
38.1635,9.05057,15.19386
38.164,9.05291,15.19542
38.1645,9.05524,15.19698
38.165,9.05797,15.19776
38.1655,9.06069,15.19853
38.166,9.0638,15.19853
38.1665,9.06653,15.19853
38.167,9.06925,15.19931
38.1675,9.07237,15.19931
38.168,9.07548,15.20009
38.1685,9.07821,15.20087
38.169,9.08093,15.20165
38.1695,9.08365,15.20321
38.17,9.08638,15.20476
38.1705,9.08871,15.20632
38.171,9.09183,15.2071
38.1715,9.09572,15.20865
38.172,9.09883,15.21099
38.1725,9.10234,15.21255
38.173,9.10623,15.21332
38.1735,9.11051,15.21488
38.174,9.11479,15.21644
38.1745,9.11985,15.21877
38.175,9.12374,15.21955
38.1755,9.12763,15.22266
38.176,9.13152,15.225
38.1765,9.13542,15.22734
38.177,9.13853,15.23045
38.1775,9.14125,15.23201
38.178,9.14437,15.23512
38.1785,9.14748,15.23823
38.179,9.15137,15.24135
38.1795,9.15565,15.24524
38.18,9.15994,15.24835
38.1805,9.16538,15.25302
38.181,9.17122,15.25691
38.1815,9.17667,15.25925
38.182,9.18134,15.26158
38.1825,9.18601,15.26392
38.183,9.19029,15.26625
38.1835,9.19457,15.27015
38.184,9.19808,15.27482
38.1845,9.20197,15.28027
38.185,9.20625,15.28571
38.1855,9.2117,15.29116
38.186,9.21754,15.29661
38.1865,9.22493,15.30128
38.187,9.23116,15.30595
38.1875,9.237,15.3114
38.188,9.24245,15.31607
38.1885,9.2475,15.32152
38.189,9.25256,15.32697
38.1895,9.25685,15.33242
38.19,9.2619,15.33864
38.1905,9.26774,15.34487
38.191,9.27514,15.35032
38.1915,9.28292,15.35655
38.192,9.28993,15.362
38.1925,9.29576,15.36745
38.193,9.3016,15.37367
38.1935,9.30705,15.3799
38.194,9.31172,15.38613
38.1945,9.31678,15.39235
38.195,9.32301,15.39858
38.1955,9.3304,15.40559
38.196,9.33935,15.41181
38.1965,9.34675,15.41726
38.197,9.35337,15.42427
38.1975,9.35959,15.43049
38.198,9.36504,15.43672
38.1985,9.37088,15.44373
38.199,9.37711,15.45151
38.1995,9.38411,15.46085
38.2,9.39345,15.46941
38.2005,9.40201,15.4772
38.201,9.40941,15.4842
38.2015,9.41603,15.49121
38.202,9.42186,15.49744
38.2025,9.4277,15.50288
38.203,9.43432,15.50911
38.2035,9.44171,15.51534
38.204,9.45105,15.52312
38.2045,9.46039,15.53246
38.205,9.46818,15.54103
38.2055,9.47479,15.54959
38.206,9.48102,15.55815
38.2065,9.48725,15.56593
38.207,9.49425,15.57372
38.2075,9.50243,15.58072
38.208,9.51177,15.58851
38.2085,9.5215,15.59629
38.209,9.52889,15.60563
38.2095,9.5359,15.61575
38.21,9.54212,15.62431
38.2105,9.54874,15.6321
38.211,9.55691,15.64066
38.2115,9.56587,15.64766
38.212,9.5756,15.65545
38.2125,9.58455,15.66323
38.213,9.59194,15.67335
38.2135,9.59817,15.68269
38.214,9.60517,15.69359
38.2145,9.61335,15.70449
38.215,9.6223,15.71461
38.2155,9.63242,15.72473
38.216,9.64215,15.73407
38.2165,9.64954,15.74263
38.217,9.65655,15.75041
38.2175,9.66433,15.75897
38.218,9.67289,15.76832
38.2185,9.6834,15.78077
38.219,9.69391,15.79245
38.2195,9.70364,15.8049
38.22,9.71181,15.8158
38.2205,9.71921,15.82669
38.221,9.72738,15.83681
38.2215,9.73711,15.84615
38.222,9.74801,15.85705
38.2225,9.75852,15.86717
38.223,9.76786,15.87807
38.2235,9.77603,15.88974
38.224,9.7842,15.90298
38.2245,9.79432,15.91543
38.225,9.80522,15.92788
38.2255,9.81573,15.93878
38.226,9.82585,15.94968
38.2265,9.83402,15.9598
38.227,9.84258,15.96992
38.2275,9.8527,15.98159
38.228,9.86399,15.99405
38.2285,9.87372,16.0065
38.229,9.88384,16.02051
38.2295,9.89279,16.03375
38.23,9.90213,16.04698
38.2305,9.91264,16.05788
38.231,9.92315,16.06877
38.2315,9.93326,16.07967
38.232,9.94338,16.09135
38.2325,9.9535,16.10458
38.233,9.9644,16.11859
38.2335,9.97491,16.13104
38.234,9.98503,16.14583
38.2345,9.99554,16.15984
38.235,10.00682,16.17152
38.2355,10.01733,16.18397
38.236,10.02862,16.19487
38.2365,10.03874,16.2081
38.237,10.04847,16.22212
38.2375,10.05975,16.23613
38.238,10.07065,16.25014
38.2385,10.08272,16.26493
38.239,10.09361,16.27972
38.2395,10.10412,16.29295
38.24,10.11424,16.30462
38.2405,10.1263,16.3163
38.241,10.13876,16.33109
38.2415,10.15043,16.34432
38.242,10.16055,16.35989
38.2425,10.17028,16.37468
38.243,10.1804,16.38947
38.2435,10.19325,16.40348
38.244,10.2057,16.41671
38.2445,10.21582,16.42995
38.245,10.22516,16.44551
38.2455,10.2345,16.46108
38.246,10.24657,16.47665
38.2465,10.2598,16.49222
38.247,10.27147,16.50623
38.2475,10.28043,16.52102
38.248,10.29016,16.53503
38.2485,10.30027,16.54826
38.249,10.31506,16.56461
38.2495,10.3283,16.58095
38.25,10.33803,16.59808
38.2505,10.34737,16.61364
38.251,10.35632,16.62921
38.2515,10.36877,16.64478
38.252,10.38395,16.65957
38.2525,10.39485,16.67358
38.253,10.4038,16.68993
38.2535,10.41314,16.70627
38.254,10.42482,16.72418
38.2545,10.44038,16.74052
38.255,10.45284,16.75609
38.2555,10.46257,16.77321
38.256,10.47191,16.788
38.2565,10.4832,16.80357
38.257,10.49799,16.81992
38.2575,10.51122,16.83782
38.258,10.5225,16.8565
38.2585,10.53146,16.87207
38.259,10.54235,16.88919
38.2595,10.55598,16.90632
38.26,10.56999,16.92033
38.2605,10.58205,16.93745
38.261,10.59139,16.95458
38.2615,10.6019,16.97326
38.262,10.61513,16.99116
38.2625,10.62875,17.00595
38.263,10.64199,17.02386
38.2635,10.65211,17.03864
38.264,10.66223,17.05499
38.2645,10.67429,17.07289
38.265,10.6883,17.09158
38.2655,10.70231,17.10948
38.266,10.71321,17.12582
38.2665,10.72294,17.14295
38.267,10.73384,17.15929
38.2675,10.74785,17.17564
38.268,10.76225,17.19354
38.2685,10.77353,17.21223
38.269,10.78326,17.23091
38.2695,10.79377,17.24803
38.27,10.80662,17.26593
38.2705,10.82141,17.28228
38.271,10.83425,17.30018
38.2715,10.84359,17.31653
38.272,10.85332,17.33599
38.2725,10.86538,17.35467
38.273,10.88017,17.37257
38.2735,10.89302,17.39048
38.274,10.90391,17.4076
38.2745,10.91364,17.42473
38.275,10.92415,17.44263
38.2755,10.93777,17.46131
38.276,10.95101,17.48077
38.2765,10.96307,17.49867
38.277,10.9728,17.51813
38.2775,10.98214,17.53526
38.278,10.9946,17.55394
38.2785,11.00861,17.57106
38.279,11.02067,17.58897
38.2795,11.03157,17.60842
38.28,11.04091,17.62633
38.2805,11.0522,17.64579
38.281,11.06582,17.66369
38.2815,11.07866,17.68237
38.282,11.09151,17.70027
38.2825,11.10201,17.71896
38.283,11.11174,17.73842
38.2835,11.12459,17.75788
38.284,11.13743,17.77734
38.2845,11.14989,17.79446
38.285,11.16195,17.81236
38.2855,11.17207,17.83104
38.286,11.18375,17.8505
38.2865,11.19659,17.87074
38.287,11.20982,17.89098
38.2875,11.22344,17.90888
38.288,11.23356,17.92756
38.2885,11.24446,17.94547
38.289,11.2573,17.96493
38.2895,11.27015,17.98439
38.29,11.28416,18.0054
38.2905,11.29544,18.02564
38.291,11.30517,18.04354
38.2915,11.31724,18.06223
38.292,11.3293,18.08013
38.2925,11.34332,18.09959
38.293,11.35616,18.11905
38.2935,11.36628,18.13929
38.294,11.37679,18.15875
38.2945,11.38807,18.17821
38.295,11.40092,18.19611
38.2955,11.41415,18.21479
38.296,11.42505,18.23503
38.2965,11.43478,18.25449
38.297,11.44567,18.27395
38.2975,11.45735,18.29418
38.298,11.4698,18.31364
38.2985,11.48265,18.3331
38.299,11.49277,18.35256
38.2995,11.5025,18.37202
38.3,11.51339,18.39071
38.3005,11.52507,18.40861
38.301,11.53713,18.42885
38.3015,11.5492,18.44986
38.302,11.55932,18.46932
38.3025,11.56944,18.488
38.303,11.57956,18.50668
38.3035,11.59123,18.52692
38.304,11.60252,18.5456
38.3045,11.61419,18.56584
38.305,11.62392,18.58764
38.3055,11.63404,18.6071
38.306,11.64455,18.62578
38.3065,11.65584,18.64524
38.307,11.66751,18.6647
38.3075,11.67841,18.68416
38.308,11.68814,18.70517
38.3085,11.69787,18.72541
38.309,11.70838,18.74487
38.3095,11.71928,18.76433
38.31,11.73017,18.78301
38.3105,11.74107,18.80325
38.311,11.75041,18.82193
38.3115,11.76014,18.84295
38.312,11.76987,18.86241
38.3125,11.77999,18.88187
38.313,11.79089,18.90211
38.3135,11.8014,18.92079
38.314,11.81113,18.94025
38.3145,11.82047,18.95893
38.315,11.82981,18.97995
38.3155,11.83954,19.00018
38.316,11.85005,19.01964
38.3165,11.86055,19.0391
38.317,11.87028,19.05856
38.3175,11.87962,19.07802
38.318,11.88897,19.09748
38.3185,11.89714,19.1185
38.319,11.90687,19.13796
38.3195,11.91699,19.15742
38.32,11.92672,19.17766
38.3205,11.93645,19.19634
38.321,11.94579,19.21502
38.3215,11.95396,19.23448
38.322,11.96213,19.25549
38.3225,11.97264,19.27495
38.323,11.98198,19.29519
38.3235,11.99132,19.31387
38.324,12.00027,19.331
38.3245,12.00923,19.34968
38.325,12.01623,19.36914
38.3255,12.02518,19.3886
38.326,12.03491,19.40884
38.3265,12.04386,19.42752
38.327,12.05321,19.4462
38.3275,12.06099,19.46332
38.328,12.06994,19.48123
38.3285,12.07656,19.50069
38.329,12.08512,19.51937
38.3295,12.09485,19.53805
38.33,12.1038,19.55751
38.3305,12.11236,19.57541
38.331,12.12054,19.59176
38.3315,12.12793,19.60888
38.332,12.13455,19.62679
38.3325,12.14272,19.64547
38.333,12.15206,19.66259
38.3335,12.16101,19.68127
38.334,12.16918,19.70073
38.3345,12.17736,19.71786
38.335,12.18514,19.7342
38.3355,12.19098,19.75211
38.336,12.19721,19.76923
38.3365,12.20616,19.78558
38.337,12.21589,19.80192
38.3375,12.22445,19.81983
38.338,12.23223,19.84006
38.3385,12.24002,19.85641
38.339,12.24702,19.87353
38.3395,12.25286,19.89066
38.34,12.2587,19.90701
38.3405,12.26648,19.92257
38.341,12.27582,19.93814
38.3415,12.284,19.95604
38.342,12.29178,19.97628
38.3425,12.29879,19.99263
38.343,12.30579,20.00897
38.3435,12.31163,20.02532
38.344,12.31708,20.04089
38.3445,12.3237,20.05646
38.345,12.33148,20.07047
38.3455,12.33965,20.08759
38.346,12.34705,20.10705
38.3465,12.35444,20.12495
38.347,12.36145,20.14052
38.3475,12.36728,20.15609
38.348,12.37234,20.17088
38.3485,12.3774,20.18567
38.349,12.38324,20.20046
38.3495,12.39025,20.21447
38.35,12.39725,20.23237
38.3505,12.40426,20.25105
38.351,12.41126,20.26818
38.3515,12.41788,20.28297
38.352,12.42489,20.29698
38.3525,12.42995,20.31099
38.353,12.43462,20.325
38.3535,12.44006,20.33979
38.354,12.44512,20.3538
38.3545,12.45135,20.37015
38.355,12.45797,20.38805
38.3555,12.46458,20.40517
38.356,12.47081,20.41918
38.3565,12.47743,20.4332
38.357,12.48404,20.44565
38.3575,12.48988,20.45888
38.358,12.49455,20.47289
38.3585,12.49922,20.4869
38.359,12.50428,20.50092
38.3595,12.50895,20.51648
38.36,12.51401,20.53283
38.3605,12.52024,20.5484
38.361,12.52647,20.56163
38.3615,12.5323,20.57331
38.362,12.53814,20.58498
38.3625,12.54398,20.59666
38.363,12.54982,20.60911
38.3635,12.55527,20.62234
38.364,12.55955,20.6348
38.3645,12.56383,20.64881
38.365,12.56772,20.6636
38.3655,12.572,20.67761
38.366,12.57628,20.69084
38.3665,12.58095,20.70174
38.367,12.58562,20.71186
38.3675,12.59068,20.72198
38.368,12.59496,20.73288
38.3685,12.60002,20.74455
38.369,12.60469,20.75545
38.3695,12.60936,20.76868
38.37,12.61442,20.78114
38.3705,12.6187,20.79203
38.371,12.62337,20.80371
38.3715,12.62649,20.81616
38.372,12.63038,20.82784
38.3725,12.63349,20.83796
38.373,12.63661,20.84652
38.3735,12.64011,20.85664
38.374,12.64361,20.86598
38.3745,12.64673,20.8761
38.375,12.65023,20.88622
38.3755,12.65373,20.89634
38.376,12.65685,20.90646
38.3765,12.66035,20.91658
38.377,12.66385,20.92747
38.3775,12.66735,20.93759
38.378,12.67086,20.94771
38.3785,12.67436,20.95783
38.379,12.67786,20.96795
38.3795,12.68136,20.97807
38.38,12.68487,20.98663
38.3805,12.68798,20.99441
38.381,12.69071,21.0022
38.3815,12.69304,21.00998
38.382,12.69576,21.01777
38.3825,12.69771,21.02555
38.383,12.70005,21.03333
38.3835,12.70199,21.0419
38.384,12.70433,21.05046
38.3845,12.70588,21.06058
38.385,12.70783,21.06914
38.3855,12.70978,21.0777
38.386,12.71133,21.08549
38.3865,12.71289,21.09249
38.387,12.71445,21.10027
38.3875,12.71639,21.10728
38.388,12.71795,21.11429
38.3885,12.71912,21.12129
38.389,12.72106,21.12908
38.3895,12.72184,21.1353
38.39,12.7234,21.14075
38.3905,12.72457,21.14698
38.391,12.72534,21.15321
38.3915,12.72612,21.15788
38.392,12.72729,21.16255
38.3925,12.72807,21.16722
38.393,12.72885,21.17189
38.3935,12.72924,21.17656
38.394,12.73001,21.18201
38.3945,12.7304,21.18823
38.395,12.73079,21.19368
38.3955,12.73118,21.19991
38.396,12.73157,21.20458
38.3965,12.73157,21.20925
38.397,12.73196,21.21314
38.3975,12.73196,21.21703
38.398,12.73196,21.22092
38.3985,12.73196,21.2256
38.399,12.73196,21.23027
38.3995,12.73196,21.23571
38.4,12.73196,21.23883
38.4005,12.73196,21.2435
38.401,12.73157,21.24583
38.4015,12.73157,21.24817
38.402,12.73118,21.2505
38.4025,12.73079,21.25284
38.403,12.73079,21.25517
38.4035,12.7304,21.25829
38.404,12.73001,21.2614
38.4045,12.72962,21.26374
38.405,12.72924,21.26607
38.4055,12.72885,21.26841
38.406,12.72846,21.26996
38.4065,12.72768,21.26996
38.407,12.72729,21.26996
38.4075,12.72651,21.26996
38.408,12.72573,21.27074
38.4085,12.72495,21.27152
38.409,12.72418,21.2723
38.4095,12.72301,21.27463
38.41,12.72223,21.27541
38.4105,12.72106,21.27541
38.411,12.71951,21.27541
38.4115,12.71834,21.27541
38.412,12.71639,21.27541
38.4125,12.71484,21.27463
38.413,12.71367,21.27463
38.4135,12.71211,21.27463
38.414,12.71016,21.27386
38.4145,12.70822,21.27386
38.415,12.70627,21.27386
38.4155,12.70433,21.27386
38.416,12.70238,21.27308
38.4165,12.70005,21.27152
38.417,12.69771,21.26996
38.4175,12.69499,21.26841
38.418,12.69265,21.26685
38.4185,12.68954,21.26685
38.419,12.68642,21.26607
38.4195,12.68292,21.26607
38.42,12.67903,21.26607
